source,source_id,title,summary,s_category,provider,region,raw_target_group,raw_support_type,raw_target_age,raw_income_condition,raw_startup_stage,raw_additional_conditions,raw_required_documents,raw_application_method,raw_period_text,_scope,_scope_reason,_dup_candidate,_dedupe_key,norm_title,norm_provider,norm_period,norm_detail_url,raw_detail_url
youth,20260416005400112764,2026년도 창업중심대학 대학발 (예비)창업기업 모집 공고,대학의 창업 인프라를 활용하여 우수한 창업아이템을 보유한 대학발 (예비)창업기업의 사업화를 지원,인력/일자리,중소벤처기업부,중소벤처기업부 창업벤처혁신실 창업정책관,"0013006,0013009 | 0049010","사업화자금 (평균 0.7억원 내외, 최대 1.5억원), 창업프로그램 등",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260303 ~ 20260324,main,primary,False,2026년도창업중심대학대학발창업기업모집공고|중소벤처기업부|2026030320260324~,2026년도창업중심대학대학발창업기업모집공고,중소벤처기업부,2026030320260324~,www.k-startup.go.kr/web/contents/bizpbanc-deadline.do?pbancclsscd=pbc010&schstr=%ec%b0%bd%ec%97%85%ec%a4%91%ec%8b%ac%eb%8c%80%ed%95%99&schm=view&pbancsn=176498,https://www.k-startup.go.kr/web/contents/bizpbanc-deadline.do?pbancClssCd=PBC010&schStr=%EC%B0%BD%EC%97%85%EC%A4%91%EC%8B%AC%EB%8C%80%ED%95%99&schM=view&pbancSn=176498
youth,20260416005400112763,재도전성공패키지,"성실한 실패 경험과 우수한 아이템을 바탕으로 성장 가능성이 높은 (예비)재창업기업을 발굴하고, 패키지형 재창업 지원",인력/일자리,중소벤처기업부,중소벤처기업부 창업벤처혁신실 창업정책관,0013009 | 0049010,"사업화 자금, 심리치유, 실패원인분석, 맞춤형 멘토링, 투자연계 등",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260211 ~ 20260304,main,primary,False,재도전성공패키지|중소벤처기업부|2026021120260304~,재도전성공패키지,중소벤처기업부,2026021120260304~,www.k-startup.go.kr/web/contents/webcmrczn.do?schm=view&id=170007,https://www.k-startup.go.kr/web/contents/webCMRCZN.do?schM=view&id=170007
youth,20260416005400112762,예비창업패키지,혁신적인 기술과 사업모델(BM)을 보유한 예비창업자를 발굴ㆍ지원,인력/일자리,중소벤처기업부,중소벤처기업부 창업벤처혁신실 창업정책관,0013006 | 0049010,"창업사업화에 소요되는 자금 평균 0.4억원, 창업프로그램 등

※ 사업화 자금(정부지원사업비)을 사업단계별(총 2단계)로 차등 지원(상세내용은 [별첨4] 참조)
- 1단계 : BM 구체화를 위한 시장조사 및 최소기능 제품(MVP) 제작 등 사업화 준비 자금 지원(20백만원)
- 2단계 : 협약 중간 시점에 1단계 사업계획의 진척도 및 향후 추진계획 등을 평가
평가 결과에 따라 50% 내외 선정하여 추가 정부지원사업비 지원",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260306 ~ 20260326,main,primary,False,예비창업패키지|중소벤처기업부|2026030620260326~,예비창업패키지,중소벤처기업부,2026030620260326~,www.k-startup.go.kr/web/contents/bizpbanc-deadline.do?schm=view&pbancsn=176458,https://www.k-startup.go.kr/web/contents/bizpbanc-deadline.do?schM=view&pbancSn=176458
youth,20260416005400112761,올해의 K-스타트업(舊. 도전! K-스타트업),범부처 협업 창업경진대회를 통해 다양한 분야에서 유망 창업 아이템을 보유한 창업자(팀)를 발굴·시상하여 기술창업 분위기 확산,인력/일자리,중소벤처기업부,중소벤처기업부 창업벤처혁신실 창업정책관,0013010 | 0049010,"시상(대통령상, 국무총리상, 장관‧청장상) 및 상금, 정부지원사업 후속 연계",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260327 ~ 20260831,main,primary,False,올해의k스타트업|중소벤처기업부|2026032720260831~,올해의k스타트업,중소벤처기업부,2026032720260831~,www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?pbancclsscd=pbc010&schstr=%ea%b2%bd%ec%a7%84%eb%8c%80%ed%9a%8c&schm=view&pbancsn=176910,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?pbancClssCd=PBC010&schStr=%EA%B2%BD%EC%A7%84%EB%8C%80%ED%9A%8C&schM=view&pbancSn=176910
youth,20260416005400112760,글로벌 액셀러레이팅 지원사,"국내 창업기업의 글로벌 진출을 지원하고
해외 인재의 국내창업을 유도하여 국내 창업
생태계의 글로벌화 도모",인력/일자리,중소벤처기업부,중소벤처기업부 창업벤처혁신실 창업정책관,0013010 | 0049010,"해외 진출을 희망하는 창업기업의 비즈니스 현지화, 멘토링 등 액셀러레이팅 프로그램 및 해외진출자금 평균 3천만원 지원",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260227 ~ 20260331,main,primary,False,글로벌액셀러레이팅지원사|중소벤처기업부|2026022720260331~,글로벌액셀러레이팅지원사,중소벤처기업부,2026022720260331~,www.kised.or.kr/menu.es?mid=a10208020000,https://www.kised.or.kr/menu.es?mid=a10208020000
youth,20260416005400112759,스타트업AI기술인력양성(이어드림스쿨),"혁신 벤처·스타트업이 필요로 하는 AI 청년 실무 인력을 양성하고

취·창업 연계를 통해 청년 인재와 스타트업 간의 미스매치를 해소하는 사업입니다",교육/멘토링,중소벤처기업부,중소벤처기업부 창업벤처혁신실 창업정책관,0013010 | 0049010,"교육 과정은 비전공자인 초급자 누구나 참여할 수 있는 기존 ‘기본반(7개월)’에 더해, AI 관련 경력자, 전공자 등을 대상으로 맞춤 설계된 ‘심화반(3개월)’을 신설하여 교육생이 자신의 AI 활용 수준에 맞는 교육과정을 선택하여 수강할 수 있게 하였다.
 
교육비는 전액 무료이며, 교육생의 학업 성취도와 만족도 제고를 위해 성적 우수자 및 조기 취업자 등 우수 교육생을 대상으로 미국 실리콘밸리 등으로 해외 연수 기회를 제공하고 장학금, 상장 수여 등의 포상도 지원할 예정이다.",만 0세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260406 ~ 20260510,main,primary,False,스타트업ai기술인력양성|중소벤처기업부|2026040620260510~,스타트업ai기술인력양성,중소벤처기업부,2026040620260510~,yeardream2026.elice.io/home/main,https://yeardream2026.elice.io/home/main
youth,20260416005400112758,모두의 창업,창의적 아이디어를 가진 국민 누구나 도전 할 수 있는 기회를제공하고 실패에 대한 부담을 완화하여 혁신 인재의 창업을 촉진하기위한「모두의 창업 프로젝트」도전자를 모집합니다,인력/일자리,중소벤처기업부,중소벤처기업부 창업벤처혁신실 창업정책관,0013010 | 0049010,"창업활동자금, 사업화자금, 멘토링, AI솔루션 등 BM 고도화 프로그램 제공",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260326 ~ 20260515,main,primary,False,모두의창업|중소벤처기업부|2026032620260515~,모두의창업,중소벤처기업부,2026032620260515~,www.modoo.or.kr,https://www.modoo.or.kr/
youth,20260416005400212753,제주 콘텐츠 청년일자리 빌드업 지원,"도내 콘텐츠 기업의 신규 정규직 채용을 지원하고, 
일정 기간 안정적인 고용과 직무 숙련을 병행함으로써 
실효성 있는 청년 일자리 창출 추진",인력/일자리,제주콘텐츠진흥원,제주특별자치도경제통상진흥원 경영본부 청년센터,0013001 | 0049010,"□ 지원대상
(기업) 도내 콘텐츠 기업(기획・제작・개발・운영 등 수행)
(청년) 만19~39세 콘텐츠 직무 종사를 희망하는 도내 거주 청년

□ 지원내용
(인건비) 신규 청년 정규직 채용시 월 180만원 지원
(교통비) 읍・면 지역 소재 기업 취업 청년 월 10만원 지원
(교육) 콘텐츠 관련 직무역량 강화 교육 운영・지원",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,"* 모든 제출 서류는 1개의 PDF파일로 병합하고, 원본 한글파일과 함께 제출
* 제출서류의 누락・오기재・첨부파일 오류 등으로 인한 불이익은 신청자에 있음
* 제출서류는 접수 후 임의 추가・보완 불가(진흥원 보완 요청 시 제외)하며 일체 반환하지 않음",,"□접수방법 : 이메일 접수(abc@ofjeju.kr)
□제출서류 : 제공 신청양식을 활용 확인 후 작성 제출
  - 지원사업 신청서, 지원사업 참가계획서, 참여기업 확인서, 개인정보 활용・사업 참여등 동의서
    평가위원 추첨표, 사업자등록증, 법인등기부등본, 국세 지방세 납세증명서, 4대보험 가입자 명부, 완납증명서, 표준제무제표증명원, 우대가점 관련 증명서류",20260213 ~ 20260225 ~ 20261231,main,primary,False,제주콘텐츠청년일자리빌드업지원|제주콘텐츠진흥원|2026021320260225~20261231,제주콘텐츠청년일자리빌드업지원,제주콘텐츠진흥원,2026021320260225~20261231,ofjeju.kr,http://ofjeju.kr
youth,20260416005400212752,탐나는 디지털 창작소 운영사업,"ㅇ (목적) 예비창업자 초기 육성 기반 마련
ㅇ (대상) 예비창업자 및 학생 등
ㅇ (주요내용) 창업으로 연계될 수 있는 아이디어 공간 제공 및 디지털 장비교육 등 사업화 지원
ㅇ (전달체계) 공기관대행사업(제주경제통상진흥원)",인력/일자리,제주경제통상진흥원,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,"ㅇ (지원대상) 예비창업자 및 학생 등
ㅇ (지원내용) 창작공간 제공 및 디지털 장비교육, 시제품 제작 사업화 지원",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,"ㅇ 팹랩제주 홈페이지를 통해 신청(연중수서)
ㅇ  문의처 : 064-710-3903(소상공인과), 064-805-3357(제주경제통상진흥원)",20260101 ~ 20261231,main,primary,False,탐나는디지털창작소운영사업|제주경제통상진흥원|20260101~20261231,탐나는디지털창작소운영사업,제주경제통상진흥원,20260101~20261231,fablabjeju.org,https://fablabjeju.org/
youth,20260415005400212750,2026년 미취업청년 자격증 응시료 지원사업(중랑구),미취업 청년의 자격증 취득 비용을 지원하여 경제적 부담을 완화하고 취업역량을 강화하여 청년들의 구직활동을 촉진하고자 함,인력/일자리,서울특별시 중랑구,서울특별시 중랑구,"- 현재까지 생애 10만원 이상 지원받은 자는 지원 제외(1인 생애 10만원 까지 지원가능)
- 2026년 서울 청년수당, 국민취업지원제도(1,2유형) 참여자는 지원 제외
- 2026년 타자치구 유사사업(자격증 응시료 지원사업 등) 참여자 지원 제외 | 0013003 | 0049010"," □ 신청기간 : 2026. 1. ~ 12. ※ 예산 소진시 조기 마감
 □ 대    상 : 주민등록상 중랑구 거주 19 ~ 39세(1987.1.1.~2007.12.31.출생자) 미취업 청년
 □ 지원내용 : 자격증 응시료 실비 (1인 생애 10만원 이내) 
 □ 대상 시험종류
   - 어학(토익, 토스, 토플, 오픽, 아이엘츠, 텝스, 지텔프, HSK, JPT, JLPT 등)
   - 한국사능력검정시험
   - 국기기술자격증, 국가전문자격증(Q-NET에서 확인가능)
   - 국가공인 민간 자격증(한국직업능력연구원 민간자격정보서비스에서 확인가능)  
  ※ 경찰청 주관 자동차운전면허 제외
  ※ 합격 여부와는 무관하며, 자격시험 접수 후 미응시자는 지원 제외

○ 신청자 제출서류 
 ① (필수)응시료 지원 신청서 ※ 서명란에 자필 서명
 ② (필수)개인정보 수집･이용 및 행정정보공동 이용에 관한 동의서 ※ 서명란에 자필 서명
 ③ (필수)응시 사실 확인 증빙(응시확인서 또는 성적표 중 택1) ※ 접수증 불가 
 ④ (필수)응시료 결제 영수증(실제 결제금액 표기) ※ 매출전표 제출 원칙
 ⑤ (필수)통장 사본(신청자 본인 명의) 
 ⑥ (선택)근로계약서
  ※ 근로계약서 : 근로계약 3개월 이하 또는 주 26시간 이하 단기근로자, 동행일자리 등 
     정부일자리 근로자일 경우 제출
  ※ 근로계약서가 없을 경우 계약기간 및 근로시간, 정부일자리 참여를 증명할 수 있는 증명서 제출

○ 기관 조회서류 ※ 단, 행정정보공동이용 미동의 시 신청자가 제출
 ① (필수)주민등록 초본 ※ 출생년도, 중랑구 거주유무 확인
 ② (필수)고용보험 피보험 자격이력내역서 ※ 미취업유무 확인

",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,"신청방법 : 이메일(jnyouth2274@jn.go.kr) 또는 방문(중랑구청 지역경제과) 신청
",20260202 ~ 20261210,main,primary,False,2026년미취업청년자격증응시료지원사업|서울특별시중랑구|2026020220261210~,2026년미취업청년자격증응시료지원사업,서울특별시중랑구,2026020220261210~,www.jungnang.go.kr/health/bbs/view/b0000117/164097?menuno=400493,https://www.jungnang.go.kr/health/bbs/view/B0000117/164097?menuNo=400493
youth,20260415005400212749,중랑청년청 동네친구 커뮤니티(중랑구),중랑구 거주 및 활동 청년 소모임 운영을 통한 청년 취미 활동 및 교류 활성화,참여/기반,서울특별시 중랑구,서울특별시 중랑구,0013010 | 0049010,"중랑청년청 동네친구 커뮤니티 모집
ㅇ 모임내용 : 탁구, 플로깅, 페이퍼크레프트, 영화감상 (모임일정 인스타 모집글 참조)
ㅇ 모집시기 : 상시
ㅇ 모집인원 : 미정
ㅇ 신청방법 : '중랑청년청' 인스타그램 게시글 QR스캔 접속하여 신청 폼작성
ㅇ 문의 : 0507-1410-1939(중랑청년청)

",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,중랑구 거주 또는 활동 청년(19~39세),,,,main,primary,False,중랑청년청동네친구커뮤니티|서울특별시중랑구|,중랑청년청동네친구커뮤니티,서울특별시중랑구,,www.instagram.com/p/dxeoovzkwyh/?img_index=1,https://www.instagram.com/p/DXEOOvzkwyH/?img_index=1
youth,20260415005400212748,2026년 중랑구 청년 창업 아카데미,창업 아이디어 발굴부터 비즈니스 모델 구축까지 단계별 창업 교육 및 멘토링을 통해 지역 청년 창업가를 양성하고자 함,인력/일자리,서울특별시 중랑구 기획경제국,서울특별시 중랑구,0013006 | 0049010,"  □ 사업기간 : 2026. 5. ~ 6.  * 모집기간 : 4월말~5월초 예정
  □ 대    상 : 중랑구 거주 또는 활동하는 19~39세 청년 예비 및 초기 창업가 20팀
  □ 장    소 : 중랑청년청(중랑구 중랑역로 159)
  □ 주요내용 : 창업 교육·전문가 멘토링(5회), 모의 창업대회·네트워킹데이(2회) 개최",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,"중랑구 거주 또는 활돋 예비 및 초기 창업가 20팀
(프로그램 완주 의지가 높고 실제 창업까지 연계가능한 중랑구 거주자 우선)",,ㅇ 신청절차 및 기간 4월 말 중랑청년청 인스타그램에 게시 예정,20260521 ~ 20260618,main,primary,False,2026년중랑구청년창업아카데미|서울특별시중랑구기획경제국|20260521~20260618,2026년중랑구청년창업아카데미,서울특별시중랑구기획경제국,20260521~20260618,www.instagram.com/jn_youth_,https://www.instagram.com/jn_youth_
youth,20260415005400212745,창의융합형 공학인재 양성 지원사업,"- 기업 수요자 중심의 산․학 협력 맞춤형 교육으로 우수 인력 양성
- 국내외 대학 간 공동 프로그램 운영 및 각종 경진대회 글로벌 교육 네트워크 구축
- 지역산업과 대학 핵심역량을 고려한 공학교육 인증 프로그램 운영",교육/멘토링,제주대학교 공학교육혁신센터,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049005,"· 산․학 협력 맞춤형 교육 지원 등 기회 제공
· 공학교육 인증 프로그램(산업체 요구 맞춤형 인재양성 프로그램) 운영
· 미래신산업선도 창의융합인재 양성과정 운영",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,"※사업별 신청 및 사업기간 상이, 공고문 별도 확인",,"※ 제주대학교 공과대학 학생 대상
※ 학과 방문 신청 등 홈페이지 확인",20260301 ~ 20260331,main,primary,False,창의융합형공학인재양성지원사업|제주대학교공학교육혁신센터|2026030120260331~,창의융합형공학인재양성지원사업,제주대학교공학교육혁신센터,2026030120260331~,abeek.jejunu.ac.kr/abeek/news/notice.htm,https://abeek.jejunu.ac.kr/abeek/news/notice.htm
youth,20260414005400212743,여수시 청년 소상공인 맞춤형 방문 컨설팅 지원사업,여수시 청년 창업기업 대상 맞춤형 컨설팅 지원을 통한 청년 창업기업의 시장 경쟁력 강화 및 지역경제 활성화,인력/일자리,전라남도 여수시 기획경제국,전라남도 여수시 청년인구정책관,0013006 | 0049010,"• 선정기업 전원 맞춤형 컨설팅 지원 :  기업당 15시간 이내
• 사업 고도화(환경개선, 상품개발, 판로개척 등) 지원 :  기업당 500만원 이내
• 홍보·마케팅비(리플렛, 폼페이지 제작, 홍보영상 제작 등) 지원 : 기업당 100만원 이내
• 창업교육(마케팅, BM, 사업고도화 등), 플리마켓 참가지원 등",만 18세 ~ 만 45세,"소득조건코드=0043003 / 소득범위=0~0 / 업력 6개월 이상 5년 미만, 연 매출 2억원 이하",,대표자 주소지 및 영업장 소재지가 여수시로 등록되어 있는 기업," 사업신청서 및 사업계획서 각 1부 【서식 1-1, 1-2】
 개인정보 수집 및 활용 동의서 1부 【서식 2】
③ 주민등록초본 1부 (최근 5년 주소이력 포함, 공고일 이후 발급)
 국세 납세증명서 1부
⑤ 지방세 납세증명서 1부
⑥ 사업자등록증 1부
⑦ 부가가치세과세표준증명원 또는 표준재무제표증명 1부","공고문 내 제출서류 작성 및 첨부하여 이메일 접수
(접수처 : moolbeen@ccei.kr ) ",20260330 ~ 20260417 ~ 20261231,main,primary,False,여수시청년소상공인맞춤형방문컨설팅지원사업|전라남도여수시기획경제국|2026033020260417~20261231,여수시청년소상공인맞춤형방문컨설팅지원사업,전라남도여수시기획경제국,2026033020260417~20261231,ccei.creativekorea.or.kr/jeonnam/main.do,https://ccei.creativekorea.or.kr/jeonnam/main.do
youth,20260414005400212742,청년상담소(고민점빵) 운영,"복잡하고 다양한 청년문제에 대응하고, 유관기관과 연계하여 전문가와 1:1 매칭 상담으로 행복한 삶 영위와 주체적으로 성장할 기회 제공",참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"  ○ 사업기간 : ‘26. 2. ~ 12. 
  ○ 사업대상 : 울산시 거주 19세～39세 청년
  ○ 주요사업 : 청년들의 고민을 분야별로 파악하여 전문가와 1:1매칭 상담
  ○ 사업내용 : 마음건강 진단, 상담, 모니터링 등 심리안정 지원
  ○ 수행기관 : 울산청년지원센터",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260201 ~ 20261231 ~ 20261231,main,primary,False,청년상담소운영|울산광역시|2026020120261231~20261231,청년상담소운영,울산광역시,2026020120261231~20261231,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56231,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56231
youth,20260414005400212741,청년정책 홍보사업,청년의 정책 체감도 향상 및 청년 참여 확대를 위한 다방면 홍보 추진,참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"   ○ 사업기간 : ‘26. 1. ~ 12.
  ○ 지원대상 : 19세~39세 울산 거주/재직/재학/활동 청년
  ○ 주요내용 : SNS 및 소통 커뮤니티 운영 등 온·오프라인 홍보
 
①청년정책 정보 수집 및 DB 구축
 · 중앙부처/지자체 웹사이트, 공공데이터 포털 활용
· 관련 부서 담당자 협조 및 자료 요청
· 청년 정책 관련 연구자료, 보고서 분석

②정보 제공 채널 구축 및 운영
· SNS 채널 운영
 (카카오톡, 인스타그램 등)
· 정기적인 소식지 발행 및 배포

③맞춤형 정보 제공 및 상담 지원
· 온/오프라인 상담 창구 운영
· 청년 특성별 맞춤형 정보 제공 (연령, 관심 분야 등)
· 정책 활용 워크샵, 설명회 개최

  ○ 수행기관 : 울산청년지원센터",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260101 ~ 20261231 ~ 20261231,main,primary,False,청년정책홍보사업|울산광역시|2026010120261231~20261231,청년정책홍보사업,울산광역시,2026010120261231~20261231,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56229,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56229
youth,20260414005400212740,울산청년정책플랫폼 운영,"부서별로 흩어진 청년정책 및 활동지원 사업, 커뮤니티 등을 모아낸 통합 정보 플랫폼 구축으로 원스톱 청년정보 제공 및 청년교류 활성화",참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"  ○ 명    칭 : 울산청년정책플랫폼 유페이지(U-PAGE)
     ※ 도메인 주소 : www.ulsan.go.kr/ulsanyouth / 운영개시 : ’21. 12. 20.
  ○ 사업기간 : ‘26. 1. ~ 12.
  ○ 주요메뉴 : 청년정책, 공모·지원사업, 울산청년지도, 고민점빵 등
    - 일자리, 주거, 복지, 문화 등 청년과 관련된 500여개 정보 수록",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260101 ~ 20261231 ~ 20261231,main,primary,False,울산청년정책플랫폼운영|울산광역시|2026010120261231~20261231,울산청년정책플랫폼운영,울산광역시,2026010120261231~20261231,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56228,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56228
youth,20260414005400212739,청년정책 제안 경연대회,청년정책 수요 당사자인 청년들이 직접 청년정책을 발굴하여 청년의 정책 효능감 향상 및 청년문제 해결을 위한 정책 참여 기회 제공,참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"  ○ 시    기 : ‘26. 4. 〜 9. 
  ○ 참여대상 : 울산에 거주하거나 활동하는 19세~39세 청년
  ○ 주요내용 : 정책 컨설팅을 통한 내실 있는 청년제안 발굴    
    - 분과별 토론, 정책의제 도출 및 구체화, 집중 멘토링
    - 컨설팅을 통한 분과별 정책제안서 검토‧작성
  ○ 추진방법 : 제안서 접수 → 1차 심사 → 전문가 컨설팅 → 최종 심사 
      ※ 팀구성 : 10개팀 30명 정도(팀당 3명 정도) ",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260401 ~ 20260930 ~ 20260930,main,primary,False,청년정책제안경연대회|울산광역시|2026040120260930~20260930,청년정책제안경연대회,울산광역시,2026040120260930~20260930,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56227,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56227
youth,20260414005400212738,울산청년지원센터 운영,"중앙-지역 간 종합적 정책 전달체계 구축 및 청년의 자발적인 참여와 소통, 네트워크 형성을 위한 지역 거점 청년지원센터 운영 활성화 추진",참여/기반,(재)울산창조경제혁신센터,울산광역시 기업투자국,0013010 | 0049010,"  ○ 사업기간 : ‘26. 1. ~ 12.
  ○ 대    상 : 19세~39세 울산 거주/재직/재학/활동 청년
  ○ 위치/면적 : 종하이노베이션센터 3층 / 320.474㎡(97평) 
  ○ 공간구성 : 다목적실, 소회의실, 미디어실, 공유부엌, 물품보관소 
  ○ 주요내용 : 청년의 소통·성장·활동을 위한 공간 및 프로그램 운영
  ○ 수행기관 : 울산창조경제혁신센터",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260101 ~ 20261231 ~ 20261231,main,primary,False,울산청년지원센터운영|울산창조경제혁신센터|2026010120261231~20261231,울산청년지원센터운영,울산창조경제혁신센터,2026010120261231~20261231,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56226,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56226
youth,20260414005400212736,관내대학 연합축제 청년 union 페스티벌,청년주간과 연계하여 관내 대학생 간 교류 기회 제공 및 소속·연대감 제고,참여/기반,(재)울산창조경제혁신센터,울산광역시 기업투자국,0013010 | 0049010,"  ○ 사업기간 : ‘26. 9월 중(청년주간 기간 동시개최) 
  ○ 참여인원 : 1,000여 명(관내 4대 대학* 학생, 울산 청년 등)
      * 울산대학교, 울산과학기술원, 울산과학대학교, 춘해보건대학교
  ○ 주요내용 : 동아리 공연, 응원단, 대학가요제, 친목단합의 장 마련 등
  ○ 수행기관 : (재)울산창조경제혁신센터",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260901 ~ 20260930 ~ 20260930,main,primary,False,관내대학연합축제청년union페스티벌|울산창조경제혁신센터|2026090120260930~20260930,관내대학연합축제청년union페스티벌,울산창조경제혁신센터,2026090120260930~20260930,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56225,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56225
youth,20260414005400212735,해오름동맹 청년로컬링*(Localing),"청년 간 교류와 협력을 증대시켜 지역 공동체 의식 및 소속감을 제고하여, 해오름 동맹의 지속 발전 가능한 기반 조성",참여/기반,울산광역시,울산광역시 기업투자국,0013010 | 0049010,"  ○ 사업기간 : ’26. 3. ~ 7.  ※ ‘27년 포항, ‘28년 경주 순회 개최 예정
  ○ 참여인원 : 50여 명(해오름 지역 청년협의체) 
  ○ 주요내용 : 해오름동맹 지역 발전 방안 모색 및 청년 역량 강화를 위한 상호 교류",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260301 ~ 20260731 ~ 20260731,main,primary,False,해오름동맹청년로컬링|울산광역시|2026030120260731~20260731,해오름동맹청년로컬링,울산광역시,2026030120260731~20260731,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56224,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56224
youth,20260414005400212734,지역사회 공감확산 사업,다양한 분야에 도전하고 어려움을 극복해가는 청년의 모습을 캠페인으로 제작·송출하여 청년을 응원하는 희망 메세지 전달,참여/기반,한국언론진흥재단,울산광역시 기업투자국,0013010 | 0049010,"  ○ 사 업 명 : 청년미래 응원시리즈 캠페인
  ○ 사업기간 : ‘26. 5. ~ 11. 
  ○ 주요내용 : 청년공감 및 희망메시지 전달 캠페인 제작(2편)
  ○ 제작규격 : TV 송출 영상(50~60초), 라디오 송출(20~30초)
  ○ 추진방법 : 한국언론진흥재단 광고 의뢰 ",만 19세 ~ 만 39세,소득조건코드=0043001 / 소득범위=0~0,,,,,20260501 ~ 20261130 ~ 20261130,main,primary,False,지역사회공감확산사업|한국언론진흥재단|2026050120261130~20261130,지역사회공감확산사업,한국언론진흥재단,2026050120261130~20261130,www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsid=bbs_0000000000000316&mid=008001001000000000&dataid=56223,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=56223
youth,20260414005400212733,청년반상회 운영,청년과의 활발한 소통을 바탕으로 다변화하는 청년 의제와 지역 현안에 관한 의견 및 아이디어 제안의 청년 네트워크 활성화 기반 마련,참여/기반,제주특별자치도 기획조정실 청년정책담당관,제주특별자치도경제통상진흥원 경영본부 청년센터,0013010 | 0049010,"청년들이 있는 현장에 찾아가 청년들이 얘기하고 싶은 주제와 아이디어 제안을 받고, 청년들의 네트워킹 기반 마련",만 0세 ~ 만 0세,소득조건코드=0043001 / 소득범위=0~0,,,,수요조사서 제출,,main,primary,False,청년반상회운영|제주특별자치도기획조정실청년정책담당관|,청년반상회운영,제주특별자치도기획조정실청년정책담당관,,form.naver.com/edit/_pi4qasahrbpo5qjt_t_qg,https://form.naver.com/edit/_PI4QaSaHRbpO5qjT_T_Qg
